 06 Mar 2016, 0.00, 5.63
 07 Mar 2016, 0.00, 5.78
 08 Mar 2016, 65.86, 7.26
 09 Mar 2016, 28.67, 12.57
 10 Mar 2016, 0.00, 8.44
 11 Mar 2016, 0.00, 5.52
 12 Mar 2016, 0.00, 7.18
 13 Mar 2016, 0.00, 8.16
 14 Mar 2016, 0.00, 4.82
 15 Mar 2016, 0.00, 10.69
 16 Mar 2016, 0.00, 7.02
 17 Mar 2016, 0.00, 8.18
 18 Mar 2016, 0.00, 6.72
 19 Mar 2016, 0.00, 5.77
 20 Mar 2016, 0.00, 7.63
 21 Mar 2016, 0.00, 8.35
 22 Mar 2016, 0.00, 6.52
 23 Mar 2016, 0.00, 5.33
 24 Mar 2016, 0.00, 2.60
 25 Mar 2016, 0.00, 3.78
 26 Mar 2016, 0.00, 4.30
 27 Mar 2016, 0.00, 6.28
 28 Mar 2016, 0.00, 6.65
 29 Mar 2016, 0.00, 6.63
 30 Mar 2016, 0.00, 7.05
 31 Mar 2016, 43.20, 10.25
 01 Apr 2016, 18.14, 9.96
 02 Apr 2016, 13.25, 9.33
 03 Apr 2016, 0.00, 4.77
 04 Apr 2016, 0.00, 4.25
 05 Apr 2016, 0.00, 4.32
 06 Apr 2016, 0.00, 5.71
 07 Apr 2016, 0.00, 2.35
 08 Apr 2016, 0.00, 15.64
 09 Apr 2016, 30.19, 15.29
 10 Apr 2016, 0.00, 6.32
 11 Apr 2016, 16.92, 9.39
 12 Apr 2016, 0.00, 9.02
 13 Apr 2016, 10.89, 15.13
 14 Apr 2016, 0.00, 10.35
 15 Apr 2016, 0.00, 9.37
 16 Apr 2016, 0.00, 6.82
 17 Apr 2016, 6.12, 7.93
 18 Apr 2016, 0.00, 7.04
 19 Apr 2016, 0.00, 8.68
 20 Apr 2016, 0.00, 6.10
 21 Apr 2016, 0.00, 5.71
 22 Apr 2016, 0.00, 8.91
 23 Apr 2016, 197.56, 16.22
 24 Apr 2016, 25.12, 14.32
 25 Apr 2016, 0.00, 6.64
 26 Apr 2016, 0.00, 4.97
 27 Apr 2016, 0.00, 5.89
 28 Apr 2016, 0.00, 7.40
 29 Apr 2016, 0.00, 8.54
 30 Apr 2016, 33.67, 8.23
 01 May 2016, 0.00, 7.50
 02 May 2016, 0.00, 10.41
 03 May 2016, 0.00, 8.68
 04 May 2016, 0.00, 9.69
 05 May 2016, 0.00, 9.21
 06 May 2016, 19.94, 14.96
 07 May 2016, 0.00, 6.82
 08 May 2016, 0.00, 4.66
 09 May 2016, 0.00, 5.92
 10 May 2016, 0.00, 8.94
 11 May 2016, 0.00, 6.77
 12 May 2016, 0.00, 5.53
 13 May 2016, 0.00, 13.38
 14 May 2016, 7.37, 13.90
 15 May 2016, 218.94, 20.02
 16 May 2016, 0.58, 14.47
 17 May 2016, 98.08, 13.35
 18 May 2016, 324.84, 19.74
 19 May 2016, 162.84, 17.87
 20 May 2016, 40.03, 14.92
 21 May 2016, 0.00, 10.82
 22 May 2016, 0.00, 8.92
 23 May 2016, 0.00, 8.57
 24 May 2016, 0.00, 5.89
 25 May 2016, 0.00, 5.07
 26 May 2016, 0.00, 7.91
 27 May 2016, 0.00, 5.59
 28 May 2016, 0.00, 6.77
 29 May 2016, 0.00, 3.89
 30 May 2016, 0.00, 11.34
 31 May 2016, 518.57, 23.64
 01 Jun 2016, 0.00, 15.06
 02 Jun 2016, 432.69, 17.04
 03 Jun 2016, 61.44, 16.82
 04 Jun 2016, 75.53, 13.76
 05 Jun 2016, 11.99, 20.85
 06 Jun 2016, 190.50, 22.26
 07 Jun 2016, 119.94, 17.48
 08 Jun 2016, 1292.68, 31.82
 09 Jun 2016, 46.86, 19.35
 10 Jun 2016, 103.86, 21.41
 11 Jun 2016, 109.45, 22.61
 12 Jun 2016, 353.67, 29.68
 13 Jun 2016, 25.38, 19.50
 14 Jun 2016, 0.00, 12.96
 15 Jun 2016, 0.00, 7.70
 16 Jun 2016, 0.00, 13.62
 17 Jun 2016, 0.00, 7.81
 18 Jun 2016, 0.00, 7.25
 19 Jun 2016, 0.00, 6.48
 20 Jun 2016, 0.00, 20.40
 21 Jun 2016, 0.00, 20.07
 22 Jun 2016, 74.97, 25.55
 23 Jun 2016, 22.87, 20.22
 24 Jun 2016, 330.21, 28.05
 25 Jun 2016, 61.92, 24.33
 27 Jun 2016, 2.74, 28.56
 28 Jun 2016, 148.55, 29.97
 29 Jun 2016, 1024.84, 37.38
 30 Jun 2016, 4.39, 25.24
 01 Jul 2016, 0.00, 19.33
 02 Jul 2016, 329.61, 37.02
 03 Jul 2016, 52.25, 24.25
 04 Jul 2016, 122.50, 24.13
 05 Jul 2016, 0.00, 19.96
 06 Jul 2016, 119.26, 22.73
 07 Jul 2016, 116.77, 22.72
 08 Jul 2016, 264.95, 28.28
 09 Jul 2016, 186.57, 26.28
 10 Jul 2016, 199.12, 22.70
 11 Jul 2016, 90.83, 21.80
 12 Jul 2016, 139.96, 25.58
 13 Jul 2016, 88.47, 20.67
 14 Jul 2016, 0.00, 17.75
 15 Jul 2016, 54.61, 15.44
 16 Jul 2016, 336.01, 21.87
 17 Jul 2016, 197.26, 25.34
 18 Jul 2016, 46.35, 22.64
 19 Jul 2016, 70.15, 25.32
 20 Jul 2016, 515.68, 29.14
 21 Jul 2016, 117.12, 24.81
 22 Jul 2016, 736.53, 29.14
 23 Jul 2016, 121.21, 27.48
 24 Jul 2016, 61.40, 20.58
 25 Jul 2016, 152.04, 21.08
 26 Jul 2016, 0.00, 22.35
 27 Jul 2016, 47.14, 31.45
 28 Jul 2016, 379.71, 35.40
 29 Jul 2016, 18.65, 23.13
 30 Jul 2016, 28.10, 23.77
 31 Jul 2016, 309.83, 27.97
 01 Aug 2016, 41.67, 22.69
 02 Aug 2016, 547.76, 36.41
 03 Aug 2016, 25.38, 29.19
 04 Aug 2016, 494.25, 34.77
 05 Aug 2016, 9.34, 26.00
 06 Aug 2016, 547.25, 27.47
 07 Aug 2016, 204.46, 27.54
 08 Aug 2016, 67.75, 26.34
 10 Aug 2016, 48.11, 37.33
 11 Aug 2016, 233.30, 38.59
 12 Aug 2016, 101.65, 32.29
 13 Aug 2016, 381.74, 30.77
 14 Aug 2016, 275.14, 34.04
 15 Aug 2016, 37.70, 26.25
 16 Aug 2016, 0.00, 17.05
 17 Aug 2016, 0.00, 13.62
 18 Aug 2016, 0.00, 12.86
 19 Aug 2016, 0.00, 15.94
 20 Aug 2016, 7.30, 24.28
 21 Aug 2016, 344.99, 30.15
 22 Aug 2016, 45.72, 30.11
 23 Aug 2016, 917.26, 27.92
 24 Aug 2016, 286.41, 30.16
 25 Aug 2016, 88.40, 21.50
 26 Aug 2016, 389.61, 23.17
 27 Aug 2016, 375.88, 27.17
 28 Aug 2016, 1034.37, 27.42
 29 Aug 2016, 693.57, 28.33
 30 Aug 2016, 415.09, 24.76
 31 Aug 2016, 137.60, 34.83
 01 Sep 2016, 795.57, 36.61
 02 Sep 2016, 201.74, 32.08
 03 Sep 2016, 1034.15, 33.03
 04 Sep 2016, 99.08, 26.84
 05 Sep 2016, 104.49, 28.08
 06 Sep 2016, 175.06, 27.86
 07 Sep 2016, 323.84, 41.21
 08 Sep 2016, 362.32, 38.61
 09 Sep 2016, 144.62, 31.23
 10 Sep 2016, 0.00, 18.62
 11 Sep 2016, 34.15, 21.71
 12 Sep 2016, 515.49, 20.06
 13 Sep 2016, 18.27, 23.60
 14 Sep 2016, 0.00, 17.36
 15 Sep 2016, 181.24, 23.99
 16 Sep 2016, 301.04, 21.94
 17 Sep 2016, 0.00, 14.79
 18 Sep 2016, 0.00, 13.53
 19 Sep 2016, 0.00, 13.61
 20 Sep 2016, 0.00, 11.56
 21 Sep 2016, 30.07, 25.69
 22 Sep 2016, 146.28, 30.98
 23 Sep 2016, 0.00, 19.18
 24 Sep 2016, 0.00, 9.55
 25 Sep 2016, 24.35, 17.66
 26 Sep 2016, 0.00, 25.80
 27 Sep 2016, 0.00, 28.86
 28 Sep 2016, 0.17, 26.13
 29 Sep 2016, 162.94, 27.81
 30 Sep 2016, 0.00, 28.33
 01 Oct 2016, 332.24, 29.61
 02 Oct 2016, 0.00, 11.19
 03 Oct 2016, 0.00, 11.92
 04 Oct 2016, 308.39, 21.32
 05 Oct 2016, 0.00, 11.28
 06 Oct 2016, 0.00, 13.48
 07 Oct 2016, 0.00, 10.98
 08 Oct 2016, 0.00, 25.57
 09 Oct 2016, 768.05, 27.27
 10 Oct 2016, 1033.45, 23.44
 11 Oct 2016, 53.51, 21.98
 12 Oct 2016, 0.00, 14.94
 13 Oct 2016, 0.00, 12.27
 14 Oct 2016, 0.00, 7.86
 15 Oct 2016, 0.00, 9.29
 16 Oct 2016, 0.00, 10.51
 17 Oct 2016, 0.00, 8.38
 18 Oct 2016, 0.00, 8.14
 19 Oct 2016, 0.00, 7.52
 20 Oct 2016, 0.00, 11.79
 21 Oct 2016, 0.00, 12.13
 22 Oct 2016, 0.00, 10.96
 23 Oct 2016, 0.00, 11.08
 24 Oct 2016, 0.00, 12.67
 25 Oct 2016, 0.00, 14.37
 26 Oct 2016, 5.97, 17.35
 27 Oct 2016, 0.00, 12.76
 28 Oct 2016, 0.00, 11.41
 29 Oct 2016, 0.00, 12.20
 30 Oct 2016, 0.00, 14.17
 31 Oct 2016, 0.00, 12.38
 01 Nov 2016, 0.00, 13.44
 02 Nov 2016, 0.00, 20.70
 03 Nov 2016, 4.50, 24.44
 04 Nov 2016, 123.82, 20.42
 05 Nov 2016, 458.85, 26.26
 06 Nov 2016, 282.52, 16.31
 07 Nov 2016, 0.00, 12.30
 08 Nov 2016, 0.00, 11.45
 09 Nov 2016, 0.00, 10.82
 10 Nov 2016, 0.00, 12.29
 11 Nov 2016, 57.21, 15.35
 12 Nov 2016, 154.49, 15.91
 13 Nov 2016, 1.07, 13.62
 14 Nov 2016, 0.00, 11.00
 15 Nov 2016, 0.00, 6.85
 16 Nov 2016, 0.00, 7.71
 17 Nov 2016, 0.00, 5.16
 18 Nov 2016, 0.00, 8.20
 19 Nov 2016, 0.00, 6.31
 20 Nov 2016, 0.00, 7.04
 21 Nov 2016, 0.00, 10.72
 22 Nov 2016, 86.54, 21.58
 23 Nov 2016, 0.00, 5.91
 24 Nov 2016, 0.00, 5.38
 25 Nov 2016, 0.00, 4.37
 26 Nov 2016, 0.00, 15.06
 27 Nov 2016, 0.00, 13.99
 28 Nov 2016, 0.00, 8.60
 29 Nov 2016, 0.00, 11.27
 30 Nov 2016, 0.00, 4.53
 01 Dec 2016, 0.00, 4.88
 02 Dec 2016, 0.00, 7.98
 03 Dec 2016, 0.00, 11.85
 04 Dec 2016, 0.00, 14.40
 05 Dec 2016, 0.00, 6.47
 06 Dec 2016, 0.00, 7.34
 07 Dec 2016, 0.00, 13.89
 08 Dec 2016, 0.00, 14.43
 09 Dec 2016, 0.00, 9.48
 10 Dec 2016, 0.00, 9.12
 11 Dec 2016, 0.00, 6.07
 12 Dec 2016, 0.00, 14.12
 13 Dec 2016, 0.00, 12.49
 14 Dec 2016, 0.00, 11.73
 15 Dec 2016, 0.00, 10.47
 16 Dec 2016, 0.00, 5.50
 17 Dec 2016, 0.00, 9.65
 18 Dec 2016, 0.00, 1.66
 19 Dec 2016, 0.00, 8.03
 20 Dec 2016, 0.00, 11.84
 21 Dec 2016, 0.00, 10.17
 22 Dec 2016, 0.00, 24.45
 23 Dec 2016, 0.00, 26.10
 24 Dec 2016, 0.00, 10.10
 25 Dec 2016, 0.00, 9.37
 26 Dec 2016, 0.00, 6.68
 27 Dec 2016, 0.00, 6.36
 28 Dec 2016, 0.00, 7.66
 29 Dec 2016, 0.00, 8.60
 30 Dec 2016, 0.00, 21.68
 31 Dec 2016, 0.00, 16.42
